City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Pune,2011-05-20,35.5,21.7,27.8,34.8,21.7,27.7,17.4,58.4,31.3,262,1005.1,18.5,6.6,2011-05-20 05:59:32,2011-05-20 19:02:49,0.56,Clear,Clear conditions throughout the day.
Pune,2011-05-21,33.7,23.1,27.6,35,23.1,28.3,19.9,65.5,33.1,256.6,1004.3,40.9,7,2011-05-21 05:59:16,2011-05-21 19:03:11,0.6,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-22,34.2,23.1,27.8,35.2,23.1,28.7,20.5,66.8,27,253.2,1005.4,49.1,7,2011-05-22 05:59:01,2011-05-22 19:03:34,0.65,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-23,35.6,23.5,28.5,36.5,23.5,29.3,20.5,65.5,23,262.3,1006.4,50.4,7,2011-05-23 05:58:47,2011-05-23 19:03:57,0.69,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-24,35.2,23.6,28.6,35.9,23.6,29.2,20.1,63.8,21.2,278,1006.4,49,7,2011-05-24 05:58:34,2011-05-24 19:04:20,0.74,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-25,37.3,23.4,29.1,37.3,23.4,29.4,19.1,60,23.8,280.2,1005.3,41,7,2011-05-25 05:58:22,2011-05-25 19:04:42,0.79,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-26,36.2,22.7,27.7,36.2,22.7,28,19,62.7,15.5,296.3,1006.3,75,7,2011-05-26 05:58:11,2011-05-26 19:05:05,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-05-27,36,23.6,28.7,35.7,23.6,29.1,19.4,61.9,17.6,300.7,1006.2,60.1,7,2011-05-27 05:58:02,2011-05-27 19:05:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2011-05-28,36.2,23.5,29,36.7,23.5,29.6,19.1,59.2,21.6,284.1,1005.5,51.4,7,2011-05-28 05:57:53,2011-05-28 19:05:51,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-05-29,37.1,23.5,29.3,38.3,23.5,30.4,20.2,61.6,27,287.5,1005.7,60.3,7,2011-05-29 05:57:45,2011-05-29 19:06:13,0.95,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-30,36,24,29.1,37.9,24,30.3,20.7,63.4,26.3,282.4,1005.7,70.3,7,2011-05-30 05:57:38,2011-05-30 19:06:36,0.98,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-05-31,34.4,24.1,28.2,36.3,24.1,29.2,20.6,65.7,24.5,270.8,1004.1,75.9,7,2011-05-31 05:57:32,2011-05-31 19:06:58,1,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-06-01,35.4,23.6,27.7,37.6,23.6,28.7,20.7,68.1,19.8,247,1002.9,66.8,7,2011-06-01 05:57:27,2011-06-01 19:07:20,1,Partially cloudy,Partly cloudy throughout the day.
Pune,2011-06-02,35.9,22.9,26.9,37,22.9,27,19,66.9,19.8,260,1003.9,71.9,7,2011-06-02 05:57:23,2011-06-02 19:07:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-03,31.5,20.8,25.3,35.6,20.8,26,20.9,78.8,14.4,127.7,1004,69.8,6.3,2011-06-03 05:57:21,2011-06-03 19:08:04,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-04,29.7,22.3,25.2,33.8,22.3,26.1,23,88.3,18.7,113.1,1002.3,75.2,7.4,2011-06-04 05:57:19,2011-06-04 19:08:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-05,30.7,23,25.2,35.4,23,25.7,23.3,89.7,21.6,183.8,1001.7,92.2,7,2011-06-05 05:57:18,2011-06-05 19:08:47,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2011-06-06,30.8,23.7,26.6,34.5,23.7,28,23.1,82,34.9,169.9,1002,84.1,7,2011-06-06 05:57:18,2011-06-06 19:09:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-07,31.7,23.1,26.1,35.5,23.1,27,22.3,81,34.2,165.4,1003.1,85.2,7,2011-06-07 05:57:18,2011-06-07 19:09:28,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-08,32.4,23.1,25.5,34.6,23.1,26,21.9,81.7,37.4,180.2,1002.1,88.6,7,2011-06-08 05:57:20,2011-06-08 19:09:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-09,26.3,23,24.6,26.3,23,24.6,23,91.3,45.7,200.1,,95.5,,2011-06-09 05:57:23,2011-06-09 19:10:09,0.27,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
Pune,2011-06-10,26.4,22.2,23.8,26.4,22.2,23.8,21.9,89.4,41.4,206.2,,94.4,,2011-06-10 05:57:27,2011-06-10 19:10:28,0.33,Overcast,Cloudy skies throughout the day.
Pune,2011-06-11,27.5,22,23.9,29.3,22,24.2,21,85,28.4,232.7,,93.1,,2011-06-11 05:57:31,2011-06-11 19:10:47,0.38,Overcast,Cloudy skies throughout the day.
Pune,2011-06-12,29.4,21.7,24.9,31.2,21.7,25.4,20.8,79.9,33.8,228.7,,49.1,,2011-06-12 05:57:36,2011-06-12 19:11:06,0.43,Partially cloudy,Clearing in the afternoon.
Pune,2011-06-13,30.2,23.1,25.8,33.4,23.1,26.9,22.1,81.4,33.8,243.5,1006.3,87.1,4,2011-06-13 05:57:43,2011-06-13 19:11:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-14,29.4,22.1,24.8,31.7,22.1,25.3,21.3,81.8,32.8,254.7,1005.4,76.7,7,2011-06-14 05:57:50,2011-06-14 19:11:42,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-15,27.7,22.8,24.9,29.7,22.8,25.3,21.6,82.7,32.4,253.6,1005.7,87.7,7,2011-06-15 05:57:58,2011-06-15 19:11:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-16,27.4,22.5,24.3,28.9,22.5,24.5,21.3,84.6,39.2,240.1,1005.1,70.2,8,2011-06-16 05:58:06,2011-06-16 19:12:16,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-17,28.1,22.9,25,31.1,22.9,25.6,22.2,85.4,35.6,253.1,1003,67.5,7,2011-06-17 05:58:16,2011-06-17 19:12:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-18,29.2,22.4,25.3,31.4,22.4,26,21.4,80.4,40,257.3,1003.6,59.2,7,2011-06-18 05:58:26,2011-06-18 19:12:47,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2011-06-19,29,22.6,25.3,31.6,22.6,26.1,21.7,81.5,32.4,258.1,1003,73,7,2011-06-19 05:58:37,2011-06-19 19:13:02,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Pune,2011-06-20,28.7,22.6,25.1,31.3,22.6,25.8,21.8,82.7,35.3,260.4,1003.8,80.9,7,2011-06-20 05:58:48,2011-06-20 19:13:16,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-21,28,22.7,25,30.1,22.7,25.5,21.7,82.6,34.2,263.7,1004.6,84.1,7,2011-06-21 05:59:00,2011-06-21 19:13:30,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-22,29.2,23.1,25.3,31.6,23.1,26,22.1,83.1,36.7,266,1002.8,89.1,6.6,2011-06-22 05:59:13,2011-06-22 19:13:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-23,29.5,22.8,25.7,32.4,22.8,26.6,21.8,80.4,38.2,264.6,1002.8,63.7,7,2011-06-23 05:59:27,2011-06-23 19:13:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2011-06-24,28.5,22.8,25.4,30.9,22.8,26.1,21.7,81.3,35.3,264.6,1003.4,81,7,2011-06-24 05:59:41,2011-06-24 19:14:06,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Pune,2011-06-25,28.9,22.9,25.3,30.7,22.9,25.8,21.6,81.1,34.2,266.7,1002.5,89.8,7,2011-06-25 05:59:56,2011-06-25 19:14:17,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2011-06-26,28.5,23.4,25,30.8,23.4,25.4,22,84.4,39.6,259.6,1002.4,90.9,6.3,2011-06-26 06:00:11,2011-06-26 19:14:26,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2011-06-27,28.7,23.1,25.1,31.1,23.1,25.8,22,83.5,36.7,261.9,1002.6,92.1,7,2011-06-27 06:00:27,2011-06-27 19:14:35,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2011-06-28,27.5,23.1,24.7,29.8,23.1,25.1,22.2,86.4,37.8,261.9,1002.7,91.4,6.3,2011-06-28 06:00:43,2011-06-28 19:14:43,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2011-06-29,28.1,23,25.2,30.5,23,25.8,21.7,82.3,35.3,256.3,1003.7,82.8,7.8,2011-06-29 06:01:00,2011-06-29 19:14:51,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2011-06-30,29.2,22.6,25.3,32.5,22.6,26.1,21.7,81.4,27.4,254,1005,67,7,2011-06-30 06:01:17,2011-06-30 19:14:57,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2010-04-01,34.2,17.9,25.6,32.3,17.9,24.9,13.5,57,27.4,280.1,1009.4,11.1,7,2010-04-01 06:29:02,2010-04-01 18:48:15,0.54,Clear,Clear conditions throughout the day.
Pune,2010-04-02,36.9,18.3,26.7,34.4,18.3,26.1,14,54.9,25.9,291.2,1008.8,7.3,7,2010-04-02 06:28:13,2010-04-02 18:48:29,0.57,Clear,Clear conditions throughout the day.
Pune,2010-04-03,37.3,18.7,27.5,34.6,18.7,26.3,7.9,38.6,25.2,284.8,1009.4,12.9,7,2010-04-03 06:27:24,2010-04-03 18:48:43,0.62,Clear,Clear conditions throughout the day.
Pune,2010-04-04,39.1,17.9,28.2,35.9,17.9,26.9,3.9,25.3,20.9,232.8,1009.8,2.7,7,2010-04-04 06:26:36,2010-04-04 18:48:56,0.66,Clear,Clear conditions throughout the day.
Pune,2010-04-05,39.6,19.1,28.9,36.4,19.1,27.6,4.6,25.3,20.2,167.1,1009,1.9,7,2010-04-05 06:25:47,2010-04-05 18:49:10,0.71,Clear,Clear conditions throughout the day.
Pune,2010-04-06,40.8,18.9,30,37.6,18.9,28.6,5.3,25,15.1,150.4,1010.4,46.1,6.6,2010-04-06 06:24:59,2010-04-06 18:49:24,0.76,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-07,39.6,20.4,30.2,37.1,20.4,29.2,11.1,36.7,14.8,230.7,1008.4,73.8,7,2010-04-07 06:24:12,2010-04-07 18:49:38,0.81,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-08,39.7,23.7,30.3,38.8,23.7,29.8,13.9,40.3,13.7,164.7,1009.3,81.8,7,2010-04-08 06:23:24,2010-04-08 18:49:52,0.85,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-09,34.8,23.5,28.8,34.1,23.5,28.9,17,52.2,19.1,259.6,1009.2,85.5,6.3,2010-04-09 06:22:37,2010-04-09 18:50:06,0.89,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-10,36.9,22.2,28,37,22.2,27.7,16.1,52.4,10.8,277.4,1006.8,85.7,7,2010-04-10 06:21:50,2010-04-10 18:50:20,0.93,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-11,39.5,20.7,29.6,36.9,20.7,28.6,12,43,23.8,310.3,1006,72.8,7,2010-04-11 06:21:04,2010-04-11 18:50:35,0.96,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-12,40.2,21.2,29.6,38.1,21.2,28.6,10.6,34.4,20.9,270.3,1006.1,63,7,2010-04-12 06:20:18,2010-04-12 18:50:50,0.98,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-13,37.2,21.9,28.8,34.2,21.9,27.7,10.1,37.4,18.7,296,1007.3,57.7,6.6,2010-04-13 06:19:32,2010-04-13 18:51:04,1,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-14,39.2,19.6,29.1,37.1,19.6,28.4,13.7,48.3,19.8,276.7,1006.4,38,7,2010-04-14 06:18:47,2010-04-14 18:51:19,1,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-15,40.6,21.4,30.6,39,21.4,30.3,15.7,49.3,20.5,307,1007.3,16.2,7,2010-04-15 06:18:02,2010-04-15 18:51:35,0.01,Clear,Clear conditions throughout the day.
Pune,2010-04-16,41.4,23.2,31.4,39.6,23.2,31.1,15.4,44.5,22,208.3,1006.7,44.5,6.3,2010-04-16 06:17:18,2010-04-16 18:51:50,0.02,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-17,38.9,22,30.5,37.8,22,30.1,15.1,44.7,16.2,274.3,1008.2,36,7,2010-04-17 06:16:34,2010-04-17 18:52:06,0.05,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-18,40.4,23.7,30.9,38.2,23.7,30.2,12.9,38.1,27.4,287.6,1008,26.5,7,2010-04-18 06:15:51,2010-04-18 18:52:22,0.08,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-19,38.7,22,29.5,36.8,22,29,14.7,46.6,25.9,275.1,1007.6,28,7,2010-04-19 06:15:09,2010-04-19 18:52:38,0.13,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-20,38.3,20.6,29,36.3,20.6,28.3,14.3,48.1,27.4,285.5,1006.6,20.5,7,2010-04-20 06:14:27,2010-04-20 18:52:54,0.18,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-21,38.7,20.4,29.2,36.9,20.4,28.5,14,48.3,26.3,288.4,1006.3,10,7.4,2010-04-21 06:13:45,2010-04-21 18:53:11,0.24,Clear,Clear conditions throughout the day.
Pune,2010-04-22,40.7,20.8,30.6,38.7,20.8,30,14.6,46.4,21.2,294.9,1006.8,19.2,7.4,2010-04-22 06:13:05,2010-04-22 18:53:27,0.29,Clear,Clear conditions throughout the day.
Pune,2010-04-23,40.5,23.4,32.1,38.7,23.4,31.3,12.7,34.4,18,200.6,1007.3,36.1,7,2010-04-23 06:12:25,2010-04-23 18:53:44,0.35,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-24,39.7,24.1,31.8,37.4,24.1,30.9,11.7,33.2,21.2,250.7,1007.3,34.5,7,2010-04-24 06:11:45,2010-04-24 18:54:02,0.4,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-25,39.2,22.3,30.9,41.3,22.3,30.3,13.3,38.6,24.8,310,1006.6,20.3,7,2010-04-25 06:11:06,2010-04-25 18:54:19,0.44,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-26,40.4,21.4,31.4,38.5,21.4,30.5,13.2,38.4,21.2,299.8,1008.2,13.7,7,2010-04-26 06:10:28,2010-04-26 18:54:37,0.47,Clear,Clear conditions throughout the day.
Pune,2010-04-27,40.9,22.1,31.7,38.3,22.1,30.6,12,35.8,20.9,269.5,1009.5,13.6,6.6,2010-04-27 06:09:51,2010-04-27 18:54:55,0.49,Clear,Clear conditions throughout the day.
Pune,2010-04-28,39.8,22.7,30.8,37.8,22.7,30.1,13.1,37.9,25.2,312.3,1008.2,39.9,6.3,2010-04-28 06:09:14,2010-04-28 18:55:13,0.5,Partially cloudy,Becoming cloudy in the afternoon.
Pune,2010-04-29,38.8,23.5,30.8,37.3,23.5,30.1,14.1,41.6,15.5,217.9,1006.3,71.6,7,2010-04-29 06:08:39,2010-04-29 18:55:32,0.51,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-04-30,35.1,24.4,28.8,34.2,24.4,28.6,16.2,49.8,11.5,241.9,1008.7,83.5,5.5,2010-04-30 06:08:04,2010-04-30 18:55:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Pune,2010-05-01,36.7,23.7,28,35.9,23.7,28.2,18,57.1,9.7,180.6,1009.2,80.7,7,2010-05-01 06:07:29,2010-05-01 18:56:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Pune,2010-05-02,38.1,23.4,28.6,37.2,23.4,28.4,16.7,52.2,10.1,157.9,1007.6,74.8,7,2010-05-02 06:06:56,2010-05-02 18:56:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2010-05-03,36.2,22.7,28.8,35.3,22.7,28.7,16.8,52.3,13,312.6,1006.5,41.4,7,2010-05-03 06:06:23,2010-05-03 18:56:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-05-04,38.5,21.2,30,37.5,21.2,29.8,15.9,47.8,19.1,231.9,1004.6,30.1,7,2010-05-04 06:05:51,2010-05-04 18:57:08,0.68,Partially cloudy,Becoming cloudy in the afternoon.
Pune,2010-05-05,38.5,22.3,30.2,37.4,22.3,29.9,16.5,50.3,24.8,301.2,1003.9,14.7,7,2010-05-05 06:05:20,2010-05-05 18:57:29,0.72,Clear,Clear conditions throughout the day.
Pune,2010-05-06,38.6,21.9,30.2,37.6,21.9,29.9,15.9,47.8,24.8,289.3,1003.9,16.7,7,2010-05-06 06:04:50,2010-05-06 18:57:49,0.77,Clear,Clear conditions throughout the day.
Pune,2010-05-07,40.1,22.6,30.3,39.9,22.6,30.2,16.8,50.8,27.7,246.6,1004.1,50.4,6.3,2010-05-07 06:04:21,2010-05-07 18:58:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-05-08,37.9,23.4,31.1,37.2,23.4,31.3,16.8,46.6,15.8,257.1,1004.8,75.3,7,2010-05-08 06:03:53,2010-05-08 18:58:30,0.86,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-09,39.7,23.9,30.6,39.9,23.9,30.7,17.3,49.5,18.7,311.7,1003.4,53.3,7,2010-05-09 06:03:26,2010-05-09 18:58:51,0.9,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-10,38.9,22.7,30.5,37.9,22.7,30.2,15.9,46.9,21.6,309.2,1003.6,57.7,7,2010-05-10 06:02:59,2010-05-10 18:59:12,0.94,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-11,39.9,22.3,30.8,38.7,22.3,30,14.3,43.7,24.8,306.9,1003.5,45.6,7,2010-05-11 06:02:34,2010-05-11 18:59:34,0.97,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-12,38.4,22.1,29.7,37.4,22.1,29.7,17.1,53.2,23,279.6,1004.6,27.6,7,2010-05-12 06:02:09,2010-05-12 18:59:55,0.99,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-13,39.1,22.3,30,38.3,22.3,30.1,17.9,55.2,25.9,285.8,1004.6,20.2,7,2010-05-13 06:01:45,2010-05-13 19:00:17,1,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-14,38.7,23,29.4,37.9,23,29.5,17.9,56.7,23,273.1,1004.3,41.9,7,2010-05-14 06:01:23,2010-05-14 19:00:39,0,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-15,39.1,21.7,30,38.1,21.7,29.9,17.4,54.6,23.8,270.3,1003.9,49.8,7,2010-05-15 06:01:01,2010-05-15 19:01:01,0.01,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-16,39.9,22.4,30.1,38.7,22.4,30.3,18,55.8,27.4,284.2,1003.9,52.6,7.8,2010-05-16 06:00:40,2010-05-16 19:01:23,0.04,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-17,39.9,23.9,30.6,39.2,23.9,30.9,18.3,55.1,27,293.2,1004.4,70.9,7.4,2010-05-17 06:00:21,2010-05-17 19:01:46,0.07,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-18,41.4,24,32.1,40.7,24,32.3,17.6,49.4,25.2,305.8,1002.7,60.8,7,2010-05-18 06:00:02,2010-05-18 19:02:08,0.12,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-19,40.3,24.4,31.3,39.4,24.4,31.8,18,50.1,29.2,293.8,1002.5,73.9,7,2010-05-19 05:59:44,2010-05-19 19:02:31,0.17,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-20,39.8,24.6,30.9,39.5,24.6,31.4,18.8,54.7,29.9,284.7,1001.7,68.1,7,2010-05-20 05:59:28,2010-05-20 19:02:54,0.22,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-21,36.4,24.5,29.4,37.9,24.5,30.5,20.8,63.4,25.6,276.5,1002.8,72.1,7,2010-05-21 05:59:12,2010-05-21 19:03:16,0.28,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-22,37.1,24.7,29.9,38.8,24.7,31.1,20.6,61.6,24.8,277.2,1003.6,57.1,7,2010-05-22 05:58:57,2010-05-22 19:03:39,0.34,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-23,38.4,24.1,30.3,39.2,24.1,31.5,20.4,60.3,27.7,284.7,1004,63.2,7,2010-05-23 05:58:43,2010-05-23 19:04:02,0.39,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-24,38.6,24,30.2,38.9,24,30.8,19.6,58.7,31,286.7,1004.5,70.1,7,2010-05-24 05:58:31,2010-05-24 19:04:25,0.43,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-25,36.1,24.6,29.1,41.6,24.6,30.3,21,64.9,32.8,276.9,1004.9,66.7,7,2010-05-25 05:58:19,2010-05-25 19:04:48,0.46,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-26,35.1,20.7,28.9,36.9,20.7,30,21.2,65.8,31.3,273.4,1005.6,69.3,7,2010-05-26 05:58:08,2010-05-26 19:05:10,0.49,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-27,36.3,24.3,29.4,38,24.3,30.4,20.7,63.2,31.3,271.3,1005.3,63,7,2010-05-27 05:57:59,2010-05-27 19:05:33,0.5,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-28,35.8,24.7,29.4,37.8,24.7,30.4,20.9,63.9,27,272,1006,66.1,7,2010-05-28 05:57:50,2010-05-28 19:05:56,0.5,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-29,37,23.8,29.4,37.5,23.8,30,19.5,59.4,27,283.3,1006.7,52.3,7,2010-05-29 05:57:43,2010-05-29 19:06:18,0.52,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-30,37.8,23,29.6,37.3,23,29.8,18,54.7,24.8,270.4,1006.8,46.5,6.6,2010-05-30 05:57:36,2010-05-30 19:06:41,0.53,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-05-31,37.4,23.8,28.6,37.3,23.8,29,19.7,63.4,27.4,255.9,1006.7,44.5,5.7,2010-05-31 05:57:30,2010-05-31 19:07:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-06-01,35.2,22.9,27,38.3,22.9,28.1,22,76.5,17.6,239.8,1007.4,61.1,7,2010-06-01 05:57:26,2010-06-01 19:07:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2010-06-02,38.1,22.9,27.2,43,22.9,28.6,21.9,75.2,19.1,245.4,1009.1,80.6,7.4,2010-06-02 05:57:22,2010-06-02 19:07:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2010-06-03,34.1,22.8,27.1,37.5,22.8,28.4,21.8,74.6,18.4,283.6,1009.6,51.8,7,2010-06-03 05:57:19,2010-06-03 19:08:09,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-06-04,34.7,22.9,27.7,35.8,22.9,28.6,20.9,70.2,24.5,279.7,1009.9,53.4,7,2010-06-04 05:57:18,2010-06-04 19:08:30,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2010-06-05,33.4,23,27.6,35.4,23,28.7,21.1,70.5,27.7,274.9,1008.2,71.3,7,2010-06-05 05:57:17,2010-06-05 19:08:52,0.78,Partially cloudy,Partly cloudy throughout the day.
Pune,2010-06-06,31.7,23.6,27,33.4,23.6,27.9,21.5,74,29.2,268.6,1006.4,74.9,7.4,2010-06-06 05:57:17,2010-06-06 19:09:12,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-06-07,31.9,22.8,26.9,33.5,22.8,27.8,21.1,72.7,33.5,259.9,1006.5,57,7,2010-06-07 05:57:18,2010-06-07 19:09:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2010-06-08,32.2,22.9,27.2,33.8,22.9,28.2,21.1,71.7,20.5,280.6,1005.9,55.4,7,2010-06-08 05:57:20,2010-06-08 19:09:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2010-06-09,35.2,23.2,27.8,36.2,23.2,28.7,21,69.4,17.6,290.3,1004.5,46.1,6.3,2010-06-09 05:57:23,2010-06-09 19:10:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Pune,2010-06-10,34.4,23.9,27.4,36.1,23.9,28.6,21.8,73.4,15.1,271.2,1003.3,82.7,6.3,2010-06-10 05:57:27,2010-06-10 19:10:33,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Pune,2010-06-11,33.7,22.7,26.5,38.5,22.7,27.9,23,82.5,14.8,221.9,1003.4,81.2,7,2010-06-11 05:57:32,2010-06-11 19:10:52,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2010-06-12,32.1,22.7,26,35.9,22.7,27.1,22.8,83.7,13,231.7,1001.9,88.3,7,2010-06-12 05:57:37,2010-06-12 19:11:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Pune,2010-06-13,28.9,22.8,25.3,31.4,22.8,25.9,22.6,86.1,13.7,269,1002.4,93.6,4.8,2010-06-13 05:57:44,2010-06-13 19:11:28,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2010-06-14,28.4,21.8,24.6,31.4,21.8,25.3,22.3,88.1,13,194.4,1003.6,92.1,4,2010-06-14 05:57:51,2010-06-14 19:11:46,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2010-06-15,26.9,22.4,24.4,29.3,22.4,24.5,23.1,92.6,34.6,230.9,1003.8,92.5,6.3,2010-06-15 05:57:59,2010-06-15 19:12:03,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Pune,2010-06-16,27.1,23.2,24.8,29.3,23.2,24.9,23.1,90.4,32.4,238.2,1003.1,84.5,5.5,2010-06-16 05:58:08,2010-06-16 19:12:19,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
